id,name,lat,lon,dept,municipio,connected,year,had_dev,got_dev
150300287,CLAUDIA LAGOS,14.66759655,-85.41381925,Olancho,Catacamas,0,0,0,0
150300272,HAUKE HOOPS,14.72300277,-85.41787697,Olancho,Catacamas,1,5,0,1
150300131,FRANCISCO MORAZAN,14.8005743,-85.3962276,Olancho,Catacamas,1,5,0,1
150300086,JUAN PABLO SUAZO CABRERA,14.8117696,-85.41930637,Olancho,Catacamas,1,5,0,1
150300030,15 DE SEPTIEMBRE,14.86820879,-85.3976899,Olancho,Catacamas,0,0,0,0
150500099,ARNULFO ADAN COLINDRES,14.94123085,-85.2943756,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500090,CARLOS ROBERTO FLORES,15.06167882,-85.20219098,Olancho,Dulce Nombre de Culmi,0,0,0,0
150500220,MARIA ESMERALDA CASTILLO,15.10671405,-85.14099462,Olancho,Dulce Nombre de Culmi,0,0,0,0
150500121,JULIAN CHAVER MALDONADO,15.18214299,-85.26641799,Olancho,Dulce Nombre de Culmi,0,0,0,0
150500055,OSCAR ORLANDO VELASQUEZ,15.24506954,-85.33302905,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500028,JOSE TRINIDAD REYES,15.2357434,-85.31016641,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500073,J.N.HEYSSEL JAVIER COLINDRES,15.23499086,-85.30864584,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500103,FRANCISCO MORAZAN,15.22352238,-85.31710527,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500128,11 DE JUNIO,15.22107148,-85.34486225,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500038,MANUEL JOSE ARCE,15.21788257,-85.38103895,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500007,JOSE CECILIO DEL VALLE,15.23337638,-85.36273151,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500033,FLOR DE LA ESPERANZA,15.26512315,-85.35121132,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500129,15 DE SEPTIEMBRE,15.28868881,-85.36657652,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500059,OSCAR ORLANDO VELASQUEZ,15.25102164,-85.40586511,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500048,MARIN JUAREZ,15.28236355,-85.39548897,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500047,ALBA RIVERA DE SANCHEZ,15.27970654,-85.40436369,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500017,MANUEL DE JESUS SUBIRANA,15.24208024,-85.43111379,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500144,PARAISO INFANTIL,15.23474503,-85.40725377,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500177,RAMONA  MERLO,15.21942744,-85.41006833,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500094,FRANCISCO MORAZAN,15.2264774,-85.40755799,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500118,17 DE JUNIO,15.20888864,-85.42412755,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500267,CIUDAD BLANCA,15.21027768,-85.43537036,Olancho,Dulce Nombre de Culmi,1,5,1,0
150500061,OLGA MARINA MENDEZ,15.20590854,-85.43094425,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500011,MARCO AURELIO SOTO,15.18183681,-85.36194753,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500116,LUIS ALONZO SOTO,15.16417924,-85.34865579,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500019,RIGOBERTO HERNANDEZ,15.1471961,-85.38346652,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500190,LIC. MAURO HERNAN DIAZ,15.13716856,-85.39806686,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500077,OSCAR AGUSTIN COLINDRES,15.13944757,-85.39444886,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500046,CLEMENTINA SUAREZ,15.13135105,-85.42289717,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500031,RUBEN MARTINEZ RODAS,15.08736959,-85.39562197,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500101,FRANCISCO MORAZAN,15.06144666,-85.40949836,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500179,JOSE CECILIO DEL VALLE,15.06774659,-85.38017995,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500070,J.N.DR ARMANDO EUCEDA,15.09466765,-85.350943,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500032,JOSEFINA GAMERO PINEL,15.09566546,-85.34896317,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500056,ARNULFO ADAN COLINDRES A.,15.09776695,-85.3910321,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500117,SANTIAGO MEJIA,15.0892208,-85.37763596,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500098,OSCAR ORLANDO VELASQUEZ,15.05975119,-85.27636888,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500092,LILIANS DIAMANTINA SANCHEZ MARTINEZ,15.01073651,-85.28426643,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500111,ENMANUEL,15.00906675,-85.28455871,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500086,RAMON ALEMAN PADILLA,14.9628419,-85.34119901,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500223,ROQUE SAID CRUZ,14.98790919,-85.37197707,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500140,ANGELES ALEGRES,15.00798179,-85.40761634,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500035,LEMPIRA,15.02102665,-85.39771806,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500184,ROQUE SAIL CRUZ,14.9720317,-85.42509168,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500078,ARNULFO ADAN COLINDRES,14.98246404,-85.39559719,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500013,ESTEBAN GUARDIOLA,14.99931774,-85.55591266,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500015,ABRAHAM WILLIAMS CALDERON,15.0592382,-85.59670698,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500020,VICENTE CACERES,15.10405559,-85.56975779,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500072,J.N.SUYAPITA,15.10313368,-85.56976396,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500102,DORATY WILLIAMS,15.111856,-85.54988806,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500064,J.N.PAZ Y BIEN,15.11082851,-85.55034163,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500183,MARCO AURELIO SOTO,15.08417289,-85.55731347,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500057,LOS PINARES,15.08280055,-85.55471797,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500074,J.N.EGBERTO ESTEBAN CHAMALE,15.09060849,-85.55307438,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500049,3 DE JULIO,15.0905319,-85.55240508,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500005,JUAN SIMON MEMBREÐO,15.08075454,-85.4986098,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500050,MAURO HERNAN DIAZ,15.08496099,-85.46675634,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500081,JOSE TRINIDAD REYES,15.15955243,-85.4638378,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500026,FROYLAN TURCIOS,15.12367318,-85.47224697,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500027,MIGUEL PAZ BARAHONA,15.12309782,-85.51199872,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500024,ROMULO E. DURON,15.14401359,-85.49982109,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500010,DIONISIO DE HERRERA,15.17012059,-85.51408045,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500014,JOSE ANTONIO DOMINGUEZ,15.19583703,-85.49940882,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500225,RITA CHAVER,15.16890423,-85.47140128,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500106,ARNULFO ADAN COLINDRES,15.17037992,-85.46113525,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500187,UNA LUZ EN EL CAMINO,15.19576146,-85.43783216,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500009,FRANCISCO REYES MAYES,15.21750338,-85.47810693,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500110,LEONARDO CARRASCO DUARTE,15.22469715,-85.47666827,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500002,JOSE MANUEL ZELAYA,15.25114376,-85.45037338,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500012,AMILCAR RIVERA CALDERON,15.28168812,-85.44580099,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500088,XIOMARA CASTRO DE ZELAYA,15.26456977,-85.47472382,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500093,J.N. ARNULFO ADAN COLINDRES,15.25376698,-85.45855609,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500112,GUADALUPE LICONA GARCIA,15.20869624,-85.48154894,Olancho,Dulce Nombre de Culmi,1,5,0,1
151700057,MERY FLAKE DE FLORES,15.25434366,-85.59880874,Olancho,San Esteban,1,5,0,1
151700146,ANGELITOS DE DIOS,15.25649141,-85.59536826,Olancho,San Esteban,1,5,0,1
150500068,J.N SIMON PINEDA,15.17753646,-85.57777088,Olancho,Dulce Nombre de Culmi,0,0,0,0
150500075,ROBERTO FLORES,15.17741045,-85.57785548,Olancho,Dulce Nombre de Culmi,0,0,0,0
150500037,AUGUSTO C. COELLO,15.16890352,-85.58623245,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500008,FRANCISCO MORAZAN,15.14459768,-85.54626891,Olancho,Dulce Nombre de Culmi,1,5,1,0
150500194,ROQUE SAIL CRUZ,15.1469128,-85.54365688,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500003,HERIBERTO FLORES LAGOS,15.14936653,-85.53733094,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500060,CARLOS ARMANDO ZELAYA,15.13702664,-85.55100101,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500023,JOAQUIN ROMERO MENDEZ,15.13623394,-85.5486057,Olancho,Dulce Nombre de Culmi,1,5,0,1
150500115,JULIAN CHAVER,15.1555046,-85.60599441,Olancho,Dulce Nombre de Culmi,1,5,0,1
151700051,FELIX PEDRO ROMERO,15.18111317,-85.66446229,Olancho,San Esteban,0,0,0,0
151700110,GETSEMANI,15.17560948,-85.676894,Olancho,San Esteban,0,0,0,0
151700026,JOSEFA LASTIRI DE MORAZAN,15.17799056,-85.67446859,Olancho,San Esteban,0,0,0,0
151700002,MIGUEL MORAZAN,15.22910306,-85.72870336,Olancho,San Esteban,1,5,0,1
151700033,RAMON VILLEDA MORALES,15.25742799,-85.73445488,Olancho,San Esteban,1,5,0,1
151700031,JOSE TRINIDAD REYES,15.21558495,-85.7520759,Olancho,San Esteban,1,5,0,1
151700136,PALMIRA,15.20998869,-85.7649924,Olancho,San Esteban,1,5,0,1
151700001,FRANCISCO MORAZAN,15.21452386,-85.77278568,Olancho,San Esteban,1,5,0,1
150800031,JUAN RAMON MOLINA,15.20724048,-85.76823857,Olancho,Gualaco,1,5,0,1
151700063,J.N.OLGA MENDEZ,15.20911922,-85.76632864,Olancho,San Esteban,1,5,0,1
151700047,MIRIAN LUCILA CASTELLANOS,15.20750992,-85.76627284,Olancho,San Esteban,1,5,0,1
151700062,SAN ESTEBAN,15.2163474,-85.77234689,Olancho,San Esteban,1,5,0,1
151700137,EL NUEVO ESFUERZO,15.21048816,-85.77533178,Olancho,San Esteban,1,5,0,1
151700011,15 DE SEPTIEMBRE,15.19393099,-85.7708663,Olancho,San Esteban,1,5,0,1
151700103,6 DE ENERO,15.17315743,-85.75908242,Olancho,San Esteban,1,5,0,1
151700135,PARAISO INFANTIL,15.19972461,-85.74944185,Olancho,San Esteban,1,5,0,1
151700050,JOHN F. KENNEDY,15.20023151,-85.74956918,Olancho,San Esteban,1,5,0,1
151700004,ALFONSO GUILLEN ZELAYA,15.16689706,-85.7145944,Olancho,San Esteban,1,5,0,1
151700022,DIONISIO DE HERRERA,15.16714118,-85.73216443,Olancho,San Esteban,1,5,0,1
151700038,DR. MODESTO RODAS ALVARADO,15.13398114,-85.75086132,Olancho,San Esteban,1,5,0,1
151700134,PERLAS DE LA AMISTAD,15.16189529,-85.74777523,Olancho,San Esteban,1,5,0,1
151700035,POLICARPO BONILLA,15.1591959,-85.74837743,Olancho,San Esteban,1,5,0,1
151700018,EZEQUIEL ANTUNEZ CRUZ,15.16004021,-85.77705588,Olancho,San Esteban,1,5,0,1
151700003,DIONISIO DE HERRERA,15.12740829,-85.77372579,Olancho,San Esteban,1,5,0,1
151700161,CECILIA PARRALES,15.12706691,-85.77912486,Olancho,San Esteban,1,5,0,1
150300058,JOSE OCHOA Y MARTINEZ,14.99330466,-85.66982872,Olancho,Catacamas,1,5,0,1
150300163,LINDO AMANECER,14.9681111,-85.64499104,Olancho,Catacamas,1,5,0,1
150300023,JUAN RAMON MOLINA,14.96782584,-85.64566229,Olancho,Catacamas,1,5,0,1
150300076,FRANCISCO MORAZAN,14.95889904,-85.64935372,Olancho,Catacamas,1,5,0,1
150300001,AMERICO VESPUCIO,14.96943713,-85.66754927,Olancho,Catacamas,1,5,0,1
150300184,J.N.LA FELICIDAD,14.96765215,-85.66527297,Olancho,Catacamas,1,5,0,1
150800152,HECTOR AYALA,14.99609125,-85.73046233,Olancho,Gualaco,1,5,0,1
150300044,DULCE NOMBRE DE JESUS,14.99486414,-85.72924204,Olancho,Catacamas,1,5,0,1
150300052,ALBERTO DIAZ OSORIO,14.97346791,-85.7587518,Olancho,Catacamas,1,5,0,1
150300285,1 DE ABRIL,14.93476673,-85.78333249,Olancho,Catacamas,1,5,0,1
150300051,FROYLAN TURCIOS,14.94070579,-85.75482157,Olancho,Catacamas,1,5,0,1
150300229,GUILLERMO AYES MEJIA,14.93731613,-85.72370542,Olancho,Catacamas,1,5,0,1
150300065,15 DE SEPTIEMBRE,14.94147082,-85.71664295,Olancho,Catacamas,1,5,0,1
150300064,LEMPIRA,14.93876575,-85.7130146,Olancho,Catacamas,1,5,0,1
150300018,ESCUELA ESTEBAN GUARDIOLA,14.88299847,-85.75656627,Olancho,Catacamas,1,5,0,1
150300071,27 DE FEBRERO,14.90575585,-85.78275196,Olancho,Catacamas,1,5,0,1
150300164,EBEN EZER,14.89616792,-85.78672848,Olancho,Catacamas,1,5,0,1
150300095,JOSE CECILIO DEL VALLE,14.8293332,-85.74862161,Olancho,Catacamas,1,5,0,1
150300024,JOSE TRINIDAD REYES,14.78511355,-85.76569122,Olancho,Catacamas,1,5,0,1
150300016,JOSE CECILIO DEL VALLE,14.81080599,-85.72621451,Olancho,Catacamas,1,5,0,1
150300310,CORAZON DE JESUS,14.80947637,-85.72606432,Olancho,Catacamas,1,5,0,1
150300026,FRANCISCO MORAZAN,14.7880022,-85.73326911,Olancho,Catacamas,1,5,0,1
150300009,MARCO AURELIO SOTO,14.79642248,-85.71287313,Olancho,Catacamas,1,5,0,1
150300412,MARIA ESTHER EUCEDA,14.7961689,-85.70471724,Olancho,Catacamas,1,5,0,1
150300104,JOSE ADALBERTO MEJIA,14.83743203,-85.69167606,Olancho,Catacamas,1,5,0,1
150300111,JOSE CECILIO DEL VALLE,14.79932618,-85.6577608,Olancho,Catacamas,1,5,0,1
150300311,SUEÑOS FELICES,14.80005199,-85.65202388,Olancho,Catacamas,1,5,0,1
150300436,SAN ANTONIO,14.79847774,-85.61217644,Olancho,Catacamas,1,5,0,1
150300130,1 DE FEBRERO,14.83982441,-85.62606543,Olancho,Catacamas,1,5,0,1
150300251,FREDY SALGADO,14.82936284,-85.64071997,Olancho,Catacamas,1,5,0,1
150500091,CARLOS ZELAYA,14.89258658,-85.43985311,Olancho,Dulce Nombre de Culmi,0,0,0,0
150300242,GRAL FRANCISCO MORAZAN,14.85440783,-85.48843924,Olancho,Catacamas,1,5,0,1
150300002,JOSE TRINIDAD CABAÐAS,14.86237021,-85.46653626,Olancho,Catacamas,1,5,0,1
150300119,MIGUEL ANGEL MURILLO,14.86190553,-85.44715477,Olancho,Catacamas,1,5,0,1
150300049,ANGELA RUIZ DE MONTES,14.82011609,-85.46261596,Olancho,Catacamas,1,5,0,1
150300449,LINCOLN FIGUEROA,14.78149202,-85.44606511,Olancho,Catacamas,1,5,0,1
150300243,15 DE SEPTIEMBRE,14.78720808,-85.46824518,Olancho,Catacamas,1,5,0,1
150300100,RAMON VILLEDA MORALES,14.78622898,-85.49111387,Olancho,Catacamas,1,5,0,1
150300281,NUEVO AMANECER,14.78589517,-85.49120907,Olancho,Catacamas,1,5,0,1
150300307,1 DE JULIO,14.80628121,-85.48354279,Olancho,Catacamas,1,5,0,1
150300571,CUYAMEL,14.79807305,-85.50970536,Olancho,Catacamas,1,5,1,0
150300053,PABLO PORTILLO FIGUEROA,14.78663805,-85.51515292,Olancho,Catacamas,1,5,0,1
150300083,FROYLAN TURCIOS,14.79570929,-85.54434617,Olancho,Catacamas,1,5,0,1
150300041,AMERICO VESPUCIO,14.80091719,-85.53460287,Olancho,Catacamas,1,5,0,1
150300433,POLICARPO PAZ GARCIA,14.79665073,-85.56765873,Olancho,Catacamas,1,5,0,1
150300377,JOSE VIDAL BENITEZ,14.82565136,-85.54378387,Olancho,Catacamas,0,0,0,0
150300143,LEMPIRA,14.86186167,-85.56546396,Olancho,Catacamas,0,0,0,0
150300228,SAN ANTONIO,14.82452068,-85.5871553,Olancho,Catacamas,1,5,0,1
150300291,FUENTE DE VIDA,14.82506117,-85.58685446,Olancho,Catacamas,1,5,0,1
150300055,GLORIA DE LOPEZ ARELLANO,14.84273055,-85.57777254,Olancho,Catacamas,0,0,0,0
150300203,ESTADOS UNIDOS DE AMERICA,14.83820133,-85.5982637,Olancho,Catacamas,0,0,0,0
150300093,FRANCISCO MORAZAN,14.79149627,-85.57898016,Olancho,Catacamas,1,5,0,1
150300202,NUEVA HONDURAS,14.80051584,-85.59054402,Olancho,Catacamas,1,5,0,1
150300190,NUEVA HONDURAS,14.76452031,-85.5961175,Olancho,Catacamas,1,5,0,1
150300132,GERMAN LEVI MORALES BARAHONA,14.71725404,-85.60943166,Olancho,Catacamas,1,5,0,1
150300275,FRANCISCO MORAZAN,14.72503718,-85.53760937,Olancho,Catacamas,1,5,0,1
150300117,AUGUSTO C. COELLO,14.7475477,-85.56126497,Olancho,Catacamas,1,5,0,1
150300286,JOSE CECILIO DEL VALLE,14.773321,-85.52597251,Olancho,Catacamas,1,5,0,1
150300101,SIMON BOLIVAR,14.75656315,-85.48682301,Olancho,Catacamas,1,5,0,1
150300090,REPUBLICA DE CANADA,14.75577252,-85.43728477,Olancho,Catacamas,1,5,0,1
150300216,FRANCISCO MORAZAN,14.72027154,-85.47284616,Olancho,Catacamas,1,5,0,1
150300129,PABLO NERUDA,14.67737085,-85.50991318,Olancho,Catacamas,1,5,0,1
150300259,MARVIN AGURCIA,14.62867881,-85.47638704,Olancho,Catacamas,1,5,0,1
150300245,CARLOS ANTONIO LUNA,14.64105438,-85.51580317,Olancho,Catacamas,1,5,0,1
150300133,CARLOS ANTONIO LUNA,14.61307992,-85.54316104,Olancho,Catacamas,1,5,0,1
150300212,RUBEN MATUTE,14.65992488,-85.54109704,Olancho,Catacamas,1,5,0,1
150300273,XENIA MEJIA,14.6895707,-85.55525639,Olancho,Catacamas,1,5,0,1
150300238,LIRIOS DEL VALLE,14.65981117,-85.61108542,Olancho,Catacamas,1,5,0,1
150300384,NUEVO ESFUERZO,14.6779906,-85.68593388,Olancho,Catacamas,0,0,0,0
150300235,LUIS ALBERTO CRUZ,14.67873592,-85.68985733,Olancho,Catacamas,0,0,0,0
150300091,FRANCISCO MORAZAN,14.77548255,-85.6258112,Olancho,Catacamas,1,5,0,1
150300277,CLEMENTINA SUAREZ,14.74742647,-85.6490602,Olancho,Catacamas,1,5,0,1
150300042,2 DE JUNIO,14.77744616,-85.65999481,Olancho,Catacamas,1,5,0,1
150300061,ALMA OLANCHANA,14.76367084,-85.76215218,Olancho,Catacamas,1,5,0,1
150300037,FRANCISCO MORAZAN,14.76762675,-85.78706377,Olancho,Catacamas,1,5,0,1
150300014,FRANCISCO MORAZAN,14.67663878,-85.770889,Olancho,Catacamas,1,5,0,1
150300125,MIGUEL RAFAEL MADRID,14.63534899,-85.74274666,Olancho,Catacamas,1,5,0,1
150300035,FRANCISCO ACOSTA PADILLA,14.63955105,-85.72421909,Olancho,Catacamas,1,5,0,1
150300054,LA ESPERANZA,14.6276073,-85.74371913,Olancho,Catacamas,1,5,0,1
150300265,RAMON ROSA,14.64088176,-85.74787728,Olancho,Catacamas,1,5,0,1
150300057,TIBURCIO CARIAS ANDINO,14.6530934,-85.75107625,Olancho,Catacamas,1,5,0,1
150300080,JESUS BONILLA,14.62829549,-85.77620894,Olancho,Catacamas,1,5,0,1
150300386,WILFREDO ESCOBAR,14.60015931,-85.77878748,Olancho,Catacamas,1,5,0,1
150300205,VERDAD PRESENTE,14.57722751,-85.77399454,Olancho,Catacamas,1,5,0,1
150300078,1 DE MAYO,14.54048167,-85.77068954,Olancho,Catacamas,1,5,0,1
150300226,JESUS MARTINEZ CANTARERO,14.55578666,-85.72354169,Olancho,Catacamas,1,5,0,1
150300082,LA ESPERANZA,14.5355496,-85.71245711,Olancho,Catacamas,1,5,0,1
150300109,LUIS ALBERTO CRUZ,14.57763931,-85.73590912,Olancho,Catacamas,1,5,0,1
150300231,ESTEBAN GUARDIOLA,14.60235286,-85.74246093,Olancho,Catacamas,1,5,0,1
150300073,JOSE RAMON VILLEDA MORALES,14.59468282,-85.6987659,Olancho,Catacamas,1,5,0,1
150300188,FROYLAN TURCIOS,14.60279065,-85.63691497,Olancho,Catacamas,0,0,0,0
150300098,FRANCISCO MORAZAN,14.5511446,-85.63614671,Olancho,Catacamas,0,0,0,0
150300189,JUAN RAMON BREVE,14.53504371,-85.64987732,Olancho,Catacamas,0,0,0,0
150300106,JOSE ADALBERTO MEJIA,14.54291799,-85.67537741,Olancho,Catacamas,1,5,0,1
150300249,ARACELY VASQUEZ,14.55084075,-85.69544088,Olancho,Catacamas,1,5,0,1
150300241,FRANCISCO RIVERA,14.50850897,-85.61197792,Olancho,Catacamas,0,0,0,0
150300081,EMMANUEL,14.45763556,-85.61962258,Olancho,Catacamas,0,0,0,0
150300097,FRANCISCO MORAZAN,14.47573562,-85.73262856,Olancho,Catacamas,0,0,0,0
150300388,RAUL EDGARDO CERNA SINCLAIR,14.47048799,-85.7002995,Olancho,Catacamas,0,0,0,0
150300160,MARTHA YAMILETH ROSA,14.5188948,-85.7133979,Olancho,Catacamas,1,5,0,1
150300128,JOSE RAMON CALIX FIGUEROA,14.52060963,-85.71290547,Olancho,Catacamas,1,5,0,1
150300454,SONRISA INFANTIL,14.51706905,-85.74177485,Olancho,Catacamas,1,5,0,1
150300424,PATRICIA TURCIOS,14.49949968,-85.76462499,Olancho,Catacamas,1,5,0,1
150300123,MIGUEL ANGEL MURILLO,14.47109052,-85.77728817,Olancho,Catacamas,1,5,0,1
150300105,1 DE JUNIO,14.44199658,-85.75584306,Olancho,Catacamas,0,0,0,0
150300103,JOSE CECILIO DEL VALLE,14.42781223,-85.77989923,Olancho,Catacamas,1,5,0,1
150300050,JOSE ADALBERTO MEJIA,14.40937765,-85.77596497,Olancho,Catacamas,0,0,0,0
150300246,RUFINO ERNESTO RUIZ,14.41972485,-85.73924359,Olancho,Catacamas,0,0,0,0
152300054,RAMON ROSA,14.35839951,-85.78079545,Olancho,Patuca,0,0,0,0
152300151,JOSE CECILIO DEL VALLE,14.31080771,-85.57503514,Olancho,Patuca,0,0,0,0
152300149,DIONISIO DE HERRERA,14.33811406,-85.48864173,Olancho,Patuca,0,0,0,0
150300191,MODESTO RODAS ALVARADO,14.55883477,-85.5960261,Olancho,Catacamas,0,0,0,0
150300248,MAXIMO COELLO,14.60001764,-85.59309193,Olancho,Catacamas,1,5,0,1
150300239,ENEMECIO EUCEDA,14.60902279,-85.56231883,Olancho,Catacamas,1,5,0,1
152300164,ROBIN ALBERT,14.47014429,-85.36673583,Olancho,Patuca,0,0,0,0
152300232,ALFONSO GUILLEN ZELAYA,14.22376966,-85.73089404,Olancho,Patuca,0,0,0,0
152300082,LEMPIRA,14.23579369,-85.76733208,Olancho,Patuca,0,0,0,0
152300137,JOSE TRINIDAD CABAÑAS,14.26654704,-86.07012499,Olancho,Patuca,1,5,0,1
152300085,NUEVA ESPERANZA,14.2679832,-86.04464573,Olancho,Patuca,1,5,0,1
152300058,JOSE TRINIDAD REYES,14.26173409,-86.01745691,Olancho,Patuca,1,5,0,1
152300248,NUEVA AMISTAD,14.24683117,-85.97776765,Olancho,Patuca,1,5,0,1
152300183,JOSE CECILIO DEL VALLE,14.26142223,-86.00547292,Olancho,Patuca,1,5,0,1
152300181,FRANCISCO MORAZAN,14.25875808,-85.99536255,Olancho,Patuca,1,5,0,1
152300039,DIONISIO DE HERRERA,14.26565563,-85.97614411,Olancho,Patuca,1,5,0,1
152300102,JOSE DE LA PAZ,14.23028817,-85.94682206,Olancho,Patuca,0,0,0,0
152300072,JOSE TRINIDAD REYES,14.25746957,-85.92381072,Olancho,Patuca,1,5,0,1
152300165,FROYLAN TURCIOS,14.2541129,-85.93936132,Olancho,Patuca,1,5,0,1
152300051,3 DE OCTUBRE,14.26828504,-85.88130553,Olancho,Patuca,1,5,0,1
152300208,JOSE TRINIDAD REYES,14.22812732,-85.88114195,Olancho,Patuca,1,5,0,1
152300071,JOSE CECILIO DEL VALLE,14.22255433,-85.89775819,Olancho,Patuca,1,5,0,1
152300242,MARCO AURELIO SOTO,14.21110614,-85.87764859,Olancho,Patuca,1,5,0,1
152300121,9 DE FEBRERO,14.20451642,-85.83801044,Olancho,Patuca,1,5,0,1
152300136,4 DE JUNIO,14.21344174,-85.84415524,Olancho,Patuca,1,5,0,1
152300239,JOSE TRINIDAD REYES,14.23023194,-85.84842573,Olancho,Patuca,1,5,0,1
152300050,17 DE SEPTIEMBRE,14.24203493,-85.87422423,Olancho,Patuca,1,5,0,1
152300090,ROSA AMALIA OVIEDO,14.25904696,-85.86812432,Olancho,Patuca,1,5,0,1
152300062,JUAN RAMON MIRALDA,14.32659375,-85.82497,Olancho,Patuca,1,5,0,1
152300264,JAIRO ENOC DUARTE,14.32836171,-85.82418198,Olancho,Patuca,1,5,0,1
152300093,ELIAS ANTONIO MENDOZA,14.31647205,-85.84404714,Olancho,Patuca,1,5,0,1
152300005,JOSE TRINIDAD REYES,14.34657911,-85.85033726,Olancho,Patuca,1,5,0,1
152300017,LEMPIRA,14.33392956,-85.86297453,Olancho,Patuca,1,5,0,1
152300047,POLICARPO BONILLA,14.30106199,-85.87300393,Olancho,Patuca,1,5,0,1
152300109,30 DE MAYO,14.27340048,-85.84689043,Olancho,Patuca,1,5,0,1
152300215,LOS CATRACHITOS,14.29263632,-85.87679112,Olancho,Patuca,1,5,0,1
152300052,JOSE TRINIDAD REYES,14.29771847,-85.89254438,Olancho,Patuca,1,5,0,1
152300197,JOHN F. KENNEDY,14.29696187,-85.89314139,Olancho,Patuca,1,5,0,1
152300001,ALVARO CONTRERAS,14.27628496,-85.91238447,Olancho,Patuca,1,5,0,1
152300196,LUZ DE VIDA,14.28510488,-85.92355898,Olancho,Patuca,1,5,0,1
152300037,1 DE ABRIL,14.28523838,-85.92309484,Olancho,Patuca,1,5,0,1
152300038,FRANCISCO MORAZAN,14.27139987,-85.93770463,Olancho,Patuca,1,5,0,1
